1959457024,1959459583,INDIA
1959459584,1959459839,INDIA
1959459840,1959460863,INDIA
1959460864,1959461119,INDIA
1959461120,1959461375,INDIA
1959461376,1959461631,INDIA
1959461632,1959462143,INDIA
1959462144,1959462399,INDIA
1959462400,1959462655,INDIA
1959462656,1959462911,INDIA
1959462912,1959463679,INDIA
1959463680,1959463935,INDIA
1959463936,1959464191,INDIA
1959464192,1959464703,INDIA
1959464704,1959464959,INDIA
1959464960,1959465215,INDIA
1959465216,1959465471,INDIA
1959465472,1959466751,INDIA
1959466752,1959467007,INDIA
1959467008,1959467263,INDIA
1959467264,1959467519,INDIA
1959467520,1959467775,INDIA
1959467776,1959468287,INDIA
1959468288,1959468543,INDIA
1959468544,1959469055,INDIA
1959469056,1959469567,INDIA
1959469568,1959469823,INDIA
1959469824,1959470079,INDIA
1959470080,1959470591,INDIA
1959470592,1959470847,INDIA
1959470848,1959471103,INDIA
1959471104,1959471359,INDIA
1959471360,1959471615,INDIA
1959471616,1959471871,INDIA
1959471872,1959472127,INDIA
1959472128,1959472383,INDIA
1959472384,1959472639,INDIA
1959472640,1959472895,INDIA
1959472896,1959474175,INDIA
1959474176,1959474431,INDIA
1959474432,1959474687,INDIA
1959474688,1959474943,INDIA
1959474944,1959476223,INDIA
1959476224,1959476479,INDIA
1959476480,1959476735,INDIA
1959476736,1959476991,INDIA
1959476992,1959477247,INDIA
1959477248,1959478271,INDIA
1959478272,1959478527,INDIA
1959478528,1959478783,INDIA
1959478784,1959479295,INDIA
1959479296,1959479551,INDIA
1959479552,1959479807,INDIA
1959479808,1959480063,INDIA
1959480064,1959480319,INDIA
1959480320,1959481343,INDIA
1959481344,1959481599,INDIA
1959481600,1959481855,INDIA
1959481856,1959482111,INDIA
1959482112,1959482367,INDIA
1959482368,1959483647,INDIA
1959483648,1959483903,INDIA
1959483904,1959484159,INDIA
1959484160,1959485439,INDIA
1959485440,1959493631,INDIA
1959493632,1959493887,INDIA
1959493888,1959494399,INDIA
1959494400,1959494655,INDIA
1959494656,1959494911,INDIA
1959494912,1959495167,INDIA
1959495168,1959495423,INDIA
1959495424,1959495935,INDIA
1959495936,1959496191,INDIA
1959496192,1959496447,INDIA
1959496448,1959496703,INDIA
1959496704,1959496959,INDIA
1959496960,1959497983,INDIA
1959497984,1959498239,INDIA
1959498240,1959498495,INDIA
1959498496,1959498751,INDIA
1959498752,1959499263,INDIA
1959499264,1959499519,INDIA
1959499520,1959499775,INDIA
1959499776,1959500031,INDIA
1959500032,1959500543,INDIA
1959500544,1959500799,INDIA
1959500800,1959501567,INDIA
1959501568,1959501823,INDIA
1959501824,1959502079,INDIA
1959502080,1959502591,INDIA
1959502592,1959502847,INDIA
1959502848,1959503103,INDIA
1959503104,1959507967,INDIA
1959507968,1959508223,INDIA
1959508224,1959508991,INDIA
1959508992,1959509247,INDIA
1959509248,1959510015,INDIA
1959510016,1959512063,INDIA
1959512064,1959512319,INDIA
1959512320,1959513599,INDIA
1959513600,1959513855,INDIA
1959513856,1959514111,INDIA
1959514112,1959514367,INDIA
1959514368,1959514879,INDIA
1959514880,1959515391,INDIA
1959515392,1959515647,INDIA
1959515648,1959516415,INDIA
1959516416,1959516671,INDIA
1959516672,1959516927,INDIA
1959516928,1959517183,INDIA
1959517184,1959517439,INDIA
1959517440,1959517695,INDIA
1959517696,1959517951,INDIA
1959517952,1959518207,INDIA
1959518208,1959518463,INDIA
1959518464,1959518719,INDIA
1959518720,1959518975,INDIA
1959518976,1959519231,INDIA
1959519232,1959519487,INDIA
1959519488,1959519743,INDIA
1959519744,1959519999,INDIA
1959520000,1959520255,INDIA
1959520256,1959520511,INDIA
1959520512,1959520767,INDIA
1959520768,1959521023,INDIA
1959521024,1959521279,INDIA
1959521280,1959521535,INDIA
1959521536,1959521791,INDIA
1959521792,1959522303,INDIA
1959522304,1959522559,INDIA
1959522560,1959522815,INDIA
1959522816,1959523071,INDIA
1959523072,1959523327,INDIA
1959523328,1959523583,INDIA
1959523584,1959524351,INDIA
1959524352,1959525119,INDIA
1959525120,1959525375,INDIA
1959525376,1959525631,INDIA
1959525632,1959525887,INDIA
1959525888,1959526399,INDIA
1959526400,1959527935,CHINA
1959527936,1959528959,CHINA
1959528960,1959533055,CHINA
1959533056,1959533311,CHINA
1959533312,1959533567,CHINA
1959533568,1959534079,CHINA
1959534080,1959542271,CHINA
1959542272,1959543295,CHINA
1959543296,1959551231,CHINA
1959551232,1959551999,CHINA
1959552000,1959552255,CHINA
1959552256,1959552767,CHINA
1959552768,1959553023,CHINA
1959553024,1959559167,CHINA
1959559168,1959591935,-
1959591936,1959599359,CHINA
1959599360,1959600127,CHINA
1959600128,1959601151,CHINA
1959601152,1959601407,CHINA
1959601408,1959606015,CHINA
1959606016,1959606271,CHINA
1959606272,1959607039,CHINA
1959607040,1959607295,CHINA
1959607296,1959610623,CHINA
1959610624,1959610879,CHINA
1959610880,1959616255,CHINA
1959616256,1959616511,CHINA
1959616512,1959617535,CHINA
1959617536,1959617791,CHINA
1959617792,1959627263,CHINA
1959627264,1959627519,CHINA
1959627520,1959632127,CHINA
1959632128,1959632383,CHINA
1959632384,1959632639,CHINA
1959632640,1959632895,CHINA
1959632896,1959634175,CHINA
1959634176,1959634431,CHINA
1959634432,1959641087,CHINA
1959641088,1959641343,CHINA
1959641344,1959641855,CHINA
1959641856,1959642111,CHINA
1959642112,1959642623,CHINA
1959642624,1959642879,CHINA
1959642880,1959643391,CHINA
1959643392,1959643647,CHINA
1959643648,1959644159,CHINA
1959644160,1959644415,CHINA
1959644416,1959645695,CHINA
1959645696,1959645951,CHINA
1959645952,1959646207,CHINA
1959646208,1959646463,CHINA
1959646464,1959647231,CHINA
1959647232,1959647999,CHINA
1959648000,1959649279,CHINA
1959649280,1959649791,CHINA
1959649792,1959651583,CHINA
1959651584,1959651839,CHINA
1959651840,1959654655,CHINA
1959654656,1959654911,CHINA
1959654912,1959655167,CHINA
1959655168,1959655423,CHINA
1959655424,1959655679,CHINA
1959655680,1959656191,CHINA
1959656192,1959656447,CHINA
1959656448,1959657215,CHINA
1959657216,1959657471,CHINA
1959657472,1959723007,-
1959723008,1959884799,CHINA
1959884800,1959885055,CHINA
1959885056,1960050687,CHINA
1960050688,1960054527,KOREA, REPUBLIC OF
1960054528,1960054783,KOREA, REPUBLIC OF
1960054784,1960057343,KOREA, REPUBLIC OF
1960057344,1960057855,KOREA, REPUBLIC OF
1960057856,1960058879,KOREA, REPUBLIC OF
1960058880,1960067071,VIET NAM
1960067072,1960069119,AUSTRALIA
1960069120,1960069130,INDONESIA
1960069131,1960069142,INDONESIA
1960069143,1960069154,INDONESIA
1960069155,1960069178,INDONESIA
1960069179,1960069206,INDONESIA
1960069207,1960069218,INDONESIA
1960069219,1960069242,INDONESIA
1960069243,1960069258,INDONESIA
1960069259,1960069374,INDONESIA
1960069375,1960069375,INDONESIA
1960069376,1960069422,INDONESIA
1960069423,1960069466,INDONESIA
1960069467,1960069502,INDONESIA
1960069503,1960069550,INDONESIA
1960069551,1960069558,INDONESIA
1960069559,1960069598,INDONESIA
1960069599,1960069622,INDONESIA
1960069623,1960069630,INDONESIA
1960069631,1960069631,INDONESIA
1960069632,1960069686,INDONESIA
1960069687,1960069774,INDONESIA
1960069775,1960069810,INDONESIA
1960069811,1960069862,INDONESIA
1960069863,1960069886,INDONESIA
1960069887,1960069887,INDONESIA
1960069888,1960069903,INDONESIA
1960069904,1960069950,INDONESIA
1960069951,1960069962,INDONESIA
1960069963,1960070014,INDONESIA
1960070015,1960070062,INDONESIA
1960070063,1960070143,INDONESIA
1960070144,1960070403,INDONESIA
1960070404,1960070486,INDONESIA
1960070487,1960070602,INDONESIA
1960070603,1960070638,INDONESIA
1960070639,1960070654,INDONESIA
1960070655,1960070655,INDONESIA
1960070656,1960070702,INDONESIA
1960070703,1960070778,INDONESIA
1960070779,1960070858,INDONESIA
1960070859,1960070910,INDONESIA
1960070911,1960070911,INDONESIA
1960070912,1960070950,INDONESIA
1960070951,1960070974,INDONESIA
1960070975,1960071062,INDONESIA
1960071063,1960071166,INDONESIA
1960071167,1960071167,INDONESIA
1960071168,1960075263,TAIWAN, PROVINCE OF CHINA
1960075264,1960077311,INDONESIA
1960077312,1960077567,BANGLADESH
1960077568,1960077583,BANGLADESH
1960077584,1960077607,BANGLADESH
1960077608,1960077611,BANGLADESH
1960077612,1960077615,BANGLADESH
1960077616,1960077623,BANGLADESH
1960077624,1960077631,BANGLADESH
1960077632,1960077639,BANGLADESH
1960077640,1960077647,BANGLADESH
1960077648,1960077655,BANGLADESH
1960077656,1960077659,BANGLADESH
1960077660,1960077695,BANGLADESH
1960077696,1960077759,BANGLADESH
1960077760,1960077819,BANGLADESH
1960077820,1960077823,BANGLADESH
1960077824,1960077839,BANGLADESH
1960077840,1960077855,BANGLADESH
1960077856,1960077871,BANGLADESH
1960077872,1960077879,BANGLADESH
1960077880,1960077887,BANGLADESH
1960077888,1960077895,BANGLADESH
1960077896,1960077903,BANGLADESH
1960077904,1960078015,BANGLADESH
1960078016,1960078019,BANGLADESH
1960078020,1960078023,BANGLADESH
1960078024,1960078031,BANGLADESH
1960078032,1960078039,BANGLADESH
1960078040,1960078047,BANGLADESH
1960078048,1960078055,BANGLADESH
1960078056,1960078059,BANGLADESH
1960078060,1960078063,BANGLADESH
1960078064,1960078071,BANGLADESH
1960078072,1960078075,BANGLADESH
1960078076,1960078079,BANGLADESH
1960078080,1960078111,BANGLADESH
1960078112,1960078119,BANGLADESH
1960078120,1960078143,BANGLADESH
1960078144,1960078159,BANGLADESH
1960078160,1960078175,BANGLADESH
1960078176,1960078191,BANGLADESH
1960078192,1960078207,BANGLADESH
1960078208,1960078223,BANGLADESH
1960078224,1960078371,BANGLADESH
1960078372,1960078375,BANGLADESH
1960078376,1960078383,BANGLADESH
1960078384,1960078391,BANGLADESH
1960078392,1960078415,BANGLADESH
1960078416,1960078423,BANGLADESH
1960078424,1960078447,BANGLADESH
1960078448,1960078455,BANGLADESH
1960078456,1960078463,BANGLADESH
1960078464,1960078559,BANGLADESH
1960078560,1960078575,BANGLADESH
1960078576,1960078611,BANGLADESH
1960078612,1960078615,BANGLADESH
1960078616,1960078679,BANGLADESH
1960078680,1960078687,BANGLADESH
1960078688,1960078783,BANGLADESH
1960078784,1960078791,BANGLADESH
1960078792,1960078847,BANGLADESH
1960078848,1960079359,BANGLADESH
1960079360,1960080127,HONG KONG
1960080128,1960081151,HONG KONG
1960081152,1960081407,HONG KONG
1960081408,1960083455,HONG KONG
1960083456,1960091647,CAMBODIA
1960091648,1960095743,CHINA
1960095744,1960095999,INDIA
1960096000,1960096255,INDIA
1960096256,1960096767,INDIA
1960096768,1960097023,INDIA
1960097024,1960097535,INDIA
1960097536,1960097791,INDIA
1960097792,1960098047,BANGLADESH
1960098048,1960099071,BANGLADESH
1960099072,1960099327,BANGLADESH
1960099328,1960099583,BANGLADESH
1960099584,1960099839,BANGLADESH
1960099840,1960102655,AUSTRALIA
1960102656,1960102911,AUSTRALIA
1960102912,1960103167,AUSTRALIA
1960103168,1960103423,AUSTRALIA
1960103424,1960104703,AUSTRALIA
1960104704,1960104959,AUSTRALIA
1960104960,1960106239,AUSTRALIA
1960106240,1960106495,AUSTRALIA
1960106496,1960106751,AUSTRALIA
1960106752,1960107007,AUSTRALIA
1960107008,1960107647,AUSTRALIA
1960107648,1960107711,AUSTRALIA
1960107712,1960108031,AUSTRALIA
1960108032,1960108287,AUSTRALIA
1960108288,1960108543,AUSTRALIA
1960108544,1960110079,AUSTRALIA
1960110080,1960110335,AUSTRALIA
1960110336,1960110847,AUSTRALIA
1960110848,1960111103,AUSTRALIA
1960111104,1960111615,AUSTRALIA
1960111616,1960111871,AUSTRALIA
1960111872,1960116223,AUSTRALIA
1960116224,1960116735,AUSTRALIA
1960116736,1960116991,AUSTRALIA
1960116992,1960117503,AUSTRALIA
1960117504,1960117759,AUSTRALIA
1960117760,1960118783,AUSTRALIA
1960118784,1960119039,AUSTRALIA
1960119040,1960121343,AUSTRALIA
1960121344,1960121599,JAPAN
1960121600,1960121855,CHINA
1960121856,1960122111,JAPAN
1960122112,1960122367,JAPAN
1960122368,1960124415,INDONESIA
1960124416,1960128511,-
1960128512,1960128767,INDONESIA
1960128768,1960129023,INDONESIA
1960129024,1960129279,INDONESIA
1960129280,1960129535,INDONESIA
1960129536,1960130559,INDONESIA
1960130560,1960130815,INDONESIA
1960130816,1960131071,INDONESIA
1960131072,1960132095,INDONESIA
1960132096,1960132351,INDONESIA
1960132352,1960132607,INDONESIA
1960132608,1960159743,CHINA
1960159744,1960159999,CHINA
1960160000,1960160255,CHINA
1960160256,1960160511,CHINA
1960160512,1960181759,CHINA
1960181760,1960185855,TAIWAN, PROVINCE OF CHINA
1960185856,1960187903,JAPAN
1960187904,1960188159,INDIA
1960188160,1960188415,INDIA
1960188416,1960189951,INDIA
1960189952,1960198143,CHINA
1960198144,1960199935,CHINA
1960199936,1960200191,CHINA
1960200192,1960202239,CHINA
1960202240,1960203903,JAPAN
1960203904,1960204031,JAPAN
1960204032,1960204287,JAPAN
1960204288,1960206335,JAPAN
1960206336,1960206463,SINGAPORE
1960206464,1960206527,SINGAPORE
1960206528,1960206847,SINGAPORE
1960206848,1960208383,SINGAPORE
1960208384,1960209407,PHILIPPINES
1960209408,1960209663,AUSTRALIA
1960209664,1960209919,AUSTRALIA
1960209920,1960210431,CHINA
1960210432,1960210687,THAILAND
1960210688,1960210751,THAILAND
1960210752,1960210815,THAILAND
1960210816,1960210879,THAILAND
1960210880,1960210943,THAILAND
1960210944,1960211199,INDIA
1960211200,1960211455,SINGAPORE
1960211456,1960211519,AUSTRALIA
1960211520,1960211583,AUSTRALIA
1960211584,1960211647,AUSTRALIA
1960211648,1960211711,AUSTRALIA
1960211712,1960211775,AUSTRALIA
1960211776,1960211839,AUSTRALIA
1960211840,1960211903,AUSTRALIA
1960211904,1960212479,AUSTRALIA
1960212480,1960212735,INDIA
1960212736,1960212991,INDIA
1960212992,1960213503,HONG KONG
1960213504,1960214015,SINGAPORE
1960214016,1960214271,INDIA
1960214272,1960214527,SINGAPORE
1960214528,1960247295,CHINA
1960247296,1960312831,CHINA
1960312832,1960378367,CHINA
1960378368,1960378623,CHINA
1960378624,1960379391,CHINA
1960379392,1960379647,CHINA
1960379648,1960379903,CHINA
1960379904,1960380159,CHINA
1960380160,1960380927,CHINA
1960380928,1960381695,CHINA
1960381696,1960381951,CHINA
1960381952,1960383487,CHINA
1960383488,1960383743,CHINA
1960383744,1960386047,CHINA
1960386048,1960386559,CHINA
1960386560,1960386815,CHINA
1960386816,1960387071,CHINA
1960387072,1960387583,CHINA
1960387584,1960387839,CHINA
1960387840,1960388607,CHINA
1960388608,1960389375,CHINA
1960389376,1960389631,CHINA
1960389632,1960390143,CHINA
1960390144,1960391935,CHINA
1960391936,1960392191,CHINA
1960392192,1960392959,CHINA
1960392960,1960393215,CHINA
1960393216,1960393983,CHINA
1960393984,1960394239,CHINA
1960394240,1960394751,CHINA
1960394752,1960395263,CHINA
1960395264,1960395775,CHINA
1960395776,1960396031,CHINA
1960396032,1960396543,CHINA
1960396544,1960396799,CHINA
1960396800,1960403455,CHINA
1960403456,1960403711,CHINA
1960403712,1960411135,CHINA
1960411136,1960411391,CHINA
1960411392,1960413951,CHINA
1960413952,1960414207,CHINA
1960414208,1960414719,CHINA
1960414720,1960415231,CHINA
1960415232,1960415487,CHINA
1960415488,1960415999,CHINA
1960416000,1960416255,CHINA
1960416256,1960416511,CHINA
1960416512,1960416767,CHINA
1960416768,1960417279,CHINA
1960417280,1960417535,CHINA
1960417536,1960417791,CHINA
1960417792,1960418047,CHINA
1960418048,1960418303,CHINA
1960418304,1960418815,CHINA
1960418816,1960420351,CHINA
1960420352,1960420607,CHINA
1960420608,1960420863,CHINA
1960420864,1960421631,CHINA
1960421632,1960422655,CHINA
1960422656,1960423679,CHINA
1960423680,1960423935,CHINA
1960423936,1960424191,CHINA
1960424192,1960424703,CHINA
1960424704,1960425215,CHINA
1960425216,1960425471,CHINA
1960425472,1960425983,CHINA
1960425984,1960426239,CHINA
1960426240,1960426751,CHINA
1960426752,1960427263,CHINA
1960427264,1960435455,CHINA
1960435456,1960435711,CHINA
1960435712,1960442623,CHINA
1960442624,1960443135,CHINA
1960443136,1960443391,CHINA
1960443392,1960443647,CHINA
1960443648,1960443903,CHINA
1960443904,1960460287,CHINA
1960460288,1960476671,CHINA
1960476672,1960476927,CHINA
1960476928,1960479743,CHINA
1960479744,1960479999,CHINA
1960480000,1960484095,CHINA
1960484096,1960484351,CHINA
1960484352,1960484607,CHINA
1960484608,1960486911,CHINA
1960486912,1960487679,CHINA
1960487680,1960488703,CHINA
1960488704,1960488959,CHINA
1960488960,1960501247,CHINA
1960501248,1960509439,CHINA
1960509440,1960568319,CHINA
1960568320,1960568575,CHINA
1960568576,1960569599,CHINA
1960569600,1960569855,CHINA
1960569856,1960570367,CHINA
1960570368,1960570623,CHINA
1960570624,1960574975,CHINA
1960574976,1960837119,JAPAN
1960837120,1960846425,CHINA
1960846426,1960846426,CHINA
1960846427,1960846429,CHINA
1960846430,1960846430,CHINA
1960846431,1960846438,CHINA
1960846439,1960846439,CHINA
1960846440,1960846440,CHINA
1960846441,1960846480,CHINA
1960846481,1960846481,CHINA
1960846482,1960846543,CHINA
1960846544,1960846544,CHINA
1960846545,1960846577,CHINA
1960846578,1960846578,CHINA
1960846579,1960846580,CHINA
1960846581,1960846581,CHINA
1960846582,1960846626,CHINA
1960846627,1960846627,CHINA
1960846628,1960847313,CHINA
1960847314,1960847314,CHINA
1960847315,1960847343,CHINA
1960847344,1960847344,CHINA
1960847345,1960847345,CHINA
1960847346,1960847346,CHINA
1960847347,1960849407,CHINA
1960849408,1960849663,CHINA
1960849664,1960852223,CHINA
1960852224,1960852479,CHINA
1960852480,1960870658,CHINA
1960870659,1960870663,CHINA
1960870664,1960870678,CHINA
1960870679,1960870679,CHINA
1960870680,1960878083,CHINA
1960878084,1960878087,CHINA
1960878088,1960878099,CHINA
1960878100,1960878103,CHINA
1960878104,1960878115,CHINA
1960878116,1960878119,CHINA
1960878120,1960878131,CHINA
1960878132,1960878139,CHINA
1960878140,1960878143,CHINA
1960878144,1960878147,CHINA
1960878148,1960878151,CHINA
1960878152,1960878155,CHINA
1960878156,1960878159,CHINA
1960878160,1960878203,CHINA
1960878204,1960878207,CHINA
1960878208,1960878219,CHINA
1960878220,1960878223,CHINA
1960878224,1960878231,CHINA
1960878232,1960878235,CHINA
1960878236,1960920069,CHINA
1960920070,1960920070,CHINA
1960920071,1960920091,CHINA
1960920092,1960920095,CHINA
1960920096,1960920107,CHINA
1960920108,1960920111,CHINA
1960920112,1960920143,CHINA
1960920144,1960920147,CHINA
1960920148,1960920151,CHINA
1960920152,1960920155,CHINA
1960920156,1960920159,CHINA
1960920160,1960920163,CHINA
1960920164,1960920223,CHINA
1960920224,1960920227,CHINA
1960920228,1960920235,CHINA
1960920236,1960920239,CHINA
1960920240,1960920255,CHINA
1960920256,1960920259,CHINA
1960920260,1960920261,CHINA
1960920262,1960920262,CHINA
1960920263,1960920327,CHINA
1960920328,1960920335,CHINA
1960920336,1960920479,CHINA
1960920480,1960920483,CHINA
1960920484,1960920535,CHINA
1960920536,1960920543,CHINA
1960920544,1960920635,CHINA
1960920636,1960920639,CHINA
1960920640,1960920667,CHINA
1960920668,1960920671,CHINA
1960920672,1960920679,CHINA
1960920680,1960920687,CHINA
1960920688,1960920797,CHINA
1960920798,1960920798,CHINA
1960920799,1960961791,CHINA
1960961792,1960962047,CHINA
1960962048,1960968959,CHINA
1960968960,1960969215,CHINA
1960969216,1960978943,CHINA
1960978944,1960979199,CHINA
1960979200,1960987647,CHINA
1960987648,1960987903,CHINA
1960987904,1960988671,CHINA
1960988672,1960988927,CHINA
